Facility_ID,Hospital_Name,Detailed_Region,Region,Procedure,Year_of_Hospital_Discharge,Number_of_Cases,Number_of_Deaths,Observed_Mortality_Rate,Expected_Mortality_Rate,Risk_Adjusted_Mortality_Rate,Lower_Limit_of_Confidence_Interval,Upper_Limit_of_Confidence_Interval,Comparison_Results,Start_Year,End_Year,Mid_Year,Comparison_Results_Category,Is_Higher_Than_Expected_Mortality,Is_Lower_Than_Expected_Mortality,Is_As_Expected_Mortality,Observed_vs_Expected_Difference,Observed_vs_RiskAdjusted_Difference
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,277,12,4.33,3.9,3.3,1.71,5.77,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.43000000000000016,1.0300000000000002
1178,BronxCare Health System,Bronx,NY Metro - NYC,Emergency PCI,2015-2017,202,6,2.97,2.62,3.37,1.23,7.35,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.3500000000000001,-0.3999999999999999
1286,Brookdale Univ Hosp Med Ctr,Kings,NY Metro - NYC,Emergency PCI,2015-2017,196,7,3.57,3.11,3.42,1.37,7.04,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.45999999999999996,0.1499999999999999
1288,Brooklyn Hosp.Downtown,Kings,NY Metro - NYC,Emergency PCI,2015-2017,21,1,4.76,3.18,4.45,0.06,24.79,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.5799999999999996,0.3099999999999996
207,Buffalo General Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2015-2017,1272,33,2.59,2.33,3.31,2.28,4.65,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.2599999999999998,-0.7200000000000002
977,Cayuga Med Ctr Ithaca,Central NY,Central NY,Emergency PCI,2015-2017,226,7,3.1,2.78,3.31,1.33,6.82,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.3200000000000003,-0.20999999999999996
636,Crouse Hospital,Central NY,Central NY,Emergency PCI,2015-2017,293,16,5.46,3.08,5.27,3.01,8.56,Rate significantly higher than Statewide Rate,2015,2017,2016,Rate significantly higher than Statewide Rate,False,False,False,2.38,0.1900000000000004
829,Ellis Hospital,Capital District,Capital District,Emergency PCI,2015-2017,559,20,3.58,2.52,4.22,2.58,6.52,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.06,-0.6399999999999997
1626,Elmhurst Hospital Ctr,Queens,NY Metro - NYC,Emergency PCI,2015-2017,403,10,2.48,2.23,3.31,1.58,6.09,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.25,-0.8300000000000001
599,Faxton - St. Lukes,Central NY,Central NY,Emergency PCI,2015-2017,26,2,7.69,4.95,4.62,0.52,16.69,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,2.74,3.0700000000000003
699,Garnet Health Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,468,4,0.85,1.77,1.44,0.39,3.69,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.92,-0.59
1005,Glens Falls Hospital,Capital District,Capital District,Emergency PCI,2015-2017,228,2,0.88,2.85,0.91,0.1,3.3,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.9700000000000002,-0.030000000000000027
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,466,15,3.22,3.46,2.76,1.55,4.56,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.23999999999999977,0.4600000000000004
925,Good Sam-West Islip,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,256,3,1.17,2.65,1.31,0.26,3.84,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.48,-0.14000000000000012
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,290,7,2.41,2.69,2.67,1.07,5.49,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.2799999999999998,-0.2599999999999998
1629,Jamaica Hosp Med Ctr,Queens,NY Metro - NYC,Emergency PCI,2015-2017,444,6,1.35,1.99,2.02,0.74,4.39,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.6399999999999999,-0.6699999999999999
1450,Lenox Hill Hospital,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,334,11,3.29,4.21,2.33,1.16,4.17,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.9199999999999999,0.96
885,Long Island Comm. Hosp.,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,253,4,1.58,2.86,1.65,0.44,4.21,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.2799999999999998,-0.06999999999999984
1630,Long Island Jewish MC,Queens,NY Metro - NYC,Emergency PCI,2015-2017,383,5,1.31,2.41,1.61,0.52,3.76,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.1,-0.30000000000000004
1305,Maimonides Medical Ctr,Kings,NY Metro - NYC,Emergency PCI,2015-2017,730,17,2.33,4.14,1.67,0.97,2.68,Rate significantly lower than Statewide Rate,2015,2017,2016,Rate significantly lower than Statewide Rate,False,False,False,-1.8099999999999996,0.6600000000000001
213,Mercy Hospital-Buffalo,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2015-2017,759,25,3.29,2.53,3.88,2.51,5.72,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.7600000000000002,-0.5899999999999999
1169,Montefiore - Moses,Bronx,NY Metro - NYC,Emergency PCI,2015-2017,407,13,3.19,3.29,2.89,1.54,4.94,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.10000000000000009,0.2999999999999998
3058,Montefiore - Weiler,Bronx,NY Metro - NYC,Emergency PCI,2015-2017,430,11,2.56,2.75,2.77,1.38,4.96,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.18999999999999995,-0.20999999999999996
1439,Mount Sinai Beth Israel,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,391,21,5.37,4.16,3.84,2.37,5.86,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.21,1.5300000000000002
1456,Mount Sinai Hospital,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,375,13,3.47,3.86,2.67,1.42,4.57,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.3899999999999997,0.8000000000000003
1469,Mount Sinai Morningside,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,272,12,4.41,3.99,3.29,1.7,5.75,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.41999999999999993,1.12
527,Mount Sinai South Nassau,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,398,9,2.26,2.76,2.44,1.11,4.63,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.5,-0.18000000000000016
1306,NYP-Brooklyn Methodist,Kings,NY Metro - NYC,Emergency PCI,2015-2017,362,20,5.52,3.78,4.34,2.65,6.71,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.7399999999999998,1.1799999999999997
1464,NYP-Columbia Presby.,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,347,17,4.9,5.14,2.84,1.65,4.54,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.23999999999999932,2.0600000000000005
1122,NYP-Lawrence Hosp,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,129,3,2.33,2.66,2.6,0.52,7.61,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.33000000000000007,-0.27
1637,NYP-Queens,Queens,NY Metro - NYC,Emergency PCI,2015-2017,425,8,1.88,2.34,2.39,1.03,4.71,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.45999999999999996,-0.5100000000000002
1458,NYP-Weill Cornell,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,374,12,3.21,5.19,1.84,0.95,3.21,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.9800000000000004,1.3699999999999999
1463,NYU Hospitals Center,Manhattan,NY Metro - NYC,Emergency PCI,2015-2017,341,7,2.05,2.59,2.36,0.94,4.86,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.54,-0.31000000000000005
1304,NYU Langone Hosp.-Brooklyn,Kings,NY Metro - NYC,Emergency PCI,2015-2017,214,4,1.87,3.47,1.6,0.43,4.11,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.6,0.27
511,NYU Winthrop Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,470,12,2.55,3.45,2.2,1.14,3.85,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.9000000000000004,0.34999999999999964
574,Niagara Falls Memorial,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2015-2017,20,0,0.0,1.61,0.0,0.0,33.96,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.61,0.0
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,1026,24,2.34,2.83,2.46,1.58,3.66,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.4900000000000002,-0.1200000000000001
66,Olean General Hosp.,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2015-2017,225,5,2.22,2.37,2.79,0.9,6.52,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.1499999999999999,-0.5699999999999998
938,Peconic Bay Med Ctr,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,7,0,0.0,1.31,0.0,0.0,119.32,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.31,0.0
1738,Richmond Univ Med Cntr,Staten Island,NY Metro - NYC,Emergency PCI,2015-2017,125,1,0.8,3.25,0.73,0.01,4.07,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-2.45,0.07000000000000006
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2015-2017,812,31,3.82,2.74,4.14,2.81,5.88,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.0799999999999996,-0.31999999999999984
756,Samaritan Hospital,Capital District,Capital District,Emergency PCI,2015-2017,252,8,3.17,2.35,4.01,1.73,7.91,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.8199999999999998,-0.8399999999999999
818,Saratoga Hospital,Capital District,Capital District,Emergency PCI,2015-2017,71,1,1.41,2.2,1.9,0.02,10.59,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.7900000000000003,-0.49
889,Southampton Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,10,2,20.0,8.06,7.38,0.83,26.65,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,11.94,12.620000000000001
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,302,4,1.32,2.85,1.38,0.37,3.54,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.53,-0.05999999999999983
1176,St. Barnabas Hospital,Bronx,NY Metro - NYC,Emergency PCI,2015-2017,98,5,5.1,3.14,4.84,1.56,11.29,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.9599999999999995,0.2599999999999998
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,192,5,2.6,2.63,2.95,0.95,6.88,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.029999999999999805,-0.3500000000000001
598,St. Elizabeth Med Ctr,Central NY,Central NY,Emergency PCI,2015-2017,541,21,3.88,3.25,3.55,2.2,5.43,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.6299999999999999,0.33000000000000007
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,513,27,5.26,4.37,3.58,2.36,5.21,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.8899999999999997,1.6799999999999997
630,St. Josephs Hospital,Central NY,Central NY,Emergency PCI,2015-2017,1397,35,2.51,2.82,2.64,1.84,3.67,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.31000000000000005,-0.13000000000000034
694,St. Lukes Cornwall Hosp,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,251,5,1.99,2.71,2.19,0.71,5.11,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.72,-0.19999999999999996
5,St. Peters Hospital,Capital District,Capital District,Emergency PCI,2015-2017,565,16,2.83,2.38,3.53,2.02,5.74,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.4500000000000002,-0.6999999999999997
1740,Staten Island Univ Hosp,Staten Island,NY Metro - NYC,Emergency PCI,2015-2017,408,4,0.98,2.07,1.41,0.38,3.61,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-1.0899999999999999,-0.42999999999999994
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2015-2017,1079,34,3.15,2.53,3.71,2.57,5.19,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.6200000000000001,-0.56
58,UHS-Wilson Med Ctr,Central NY,Central NY,Emergency PCI,2015-2017,493,12,2.43,3.24,2.24,1.15,3.91,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.81,0.18999999999999995
135,UVM Health Network CVP,Capital District,Capital District,Emergency PCI,2015-2017,508,10,1.97,2.0,2.93,1.4,5.38,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.030000000000000027,-0.9600000000000002
471,Unity Hospital,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2015-2017,299,16,5.35,3.27,4.87,2.78,7.91,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,2.0799999999999996,0.47999999999999954
1320,Univ. Hosp-Brooklyn,Kings,NY Metro - NYC,Emergency PCI,2015-2017,308,10,3.25,3.31,2.92,1.4,5.36,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.06000000000000005,0.33000000000000007
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2015-2017,1009,38,3.77,2.99,3.75,2.65,5.15,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.7799999999999998,0.020000000000000018
635,Univ. Hosp-Upstate,Central NY,Central NY,Emergency PCI,2015-2017,273,14,5.13,2.95,5.17,2.83,8.68,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,2.1799999999999997,-0.040000000000000036
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,661,17,2.57,3.07,2.49,1.45,3.99,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.5,0.07999999999999963
1139,Westchester Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,469,16,3.41,3.01,3.37,1.93,5.47,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.40000000000000036,0.040000000000000036
1045,White Plains Hospital,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2015-2017,258,13,5.04,3.92,3.83,2.04,6.54,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.12,1.21
1,Albany Med. Ctr,Capital District,Capital District,Valve or Valve/CABG,2015-2017,552,23,4.17,2.58,4.85,3.07,7.27,Rate significantly higher than Statewide Rate,2015,2017,2016,Rate significantly higher than Statewide Rate,False,False,False,1.5899999999999999,-0.6799999999999997
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,Valve or Valve/CABG,2015-2017,55,3,5.45,2.34,6.98,1.4,20.39,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,3.1100000000000003,-1.5300000000000002
746,Bassett Medical Center,Capital District,Capital District,Valve or Valve/CABG,2015-2017,134,5,3.73,2.51,4.46,1.44,10.42,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,1.2200000000000002,-0.73
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,Valve or Valve/CABG,2015-2017,264,4,1.52,2.43,1.87,0.5,4.78,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,-0.9100000000000001,-0.3500000000000001
207,Buffalo General Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Valve or Valve/CABG,2015-2017,735,21,2.86,2.61,3.28,2.03,5.01,Rate not different than Statewide Rate,2015,2017,2016,Rate not different than Statewide Rate,False,False,True,0.25,-0.41999999999999993
